what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663440273
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332663442861
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332663442943
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332663450205
closed,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332663450205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663451886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663452707
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663496922
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332663497415
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332663497485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663502040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663504164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663507218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663510042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663512266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663515290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332663518416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663522366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663522458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332663524502
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332663525491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1332663527345
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332663528715
closed,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332663528715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663537502
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663541431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663552966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663558183
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663559808
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1332663560912
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.openProject",1332663565510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663565778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663567723
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332663571539
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663571599
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332663571600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663573801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663576142
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332663576148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663576450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663577293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663578833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663580471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663581543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663591202
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1332663594361
activated,view,com.android.ide.eclipse.ddms,17.0.0.v201203161636-291853,"com.android.ide.eclipse.ddms.views.LogCatView",1332663837420
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663844453
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663849419
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663849500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663859019
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1332663859030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663874235
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332663881757
activated,view,com.android.ide.eclipse.ddms,17.0.0.v201203161636-291853,"com.android.ide.eclipse.ddms.views.LogCatView",1332663882589
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663896911
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.openProject",1332663898861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663899136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663900446
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663906063
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663906125
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663919652
closed,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663919652
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663921551
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1332663925981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663926254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663926947
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663929573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1332663933104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663941662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663951865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663959966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332663975016
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663983776
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332663988103
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332663988196
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663990523
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332663991291
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332663996472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1332664018650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1332664024976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332664030717
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664037960
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1332664055042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664088547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664088600
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1332664123092
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1332664123124
error,log,,,"Internal Error",1332664145021
error,log,,,"Internal Error",1332664146870
error,log,,,"Internal Error",1332664287232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1332664345027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1332664345200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664387663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664387745
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664411506
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.openProject",1332664413453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664417338
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664417354
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664417411
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664417523
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664433170
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664435239
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1332664441703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332664441813
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664442614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332664445517
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664449639
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664451425
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664451426
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664452434
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1332664456014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664456285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664456996
error,log,,,"Internal Error",1332664458787
error,log,,,"Internal Error",1332664465008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664490332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664492583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664494907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664496109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664501022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664506520
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664506991
error,log,,,"Internal Error",1332664508131
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664531252
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664535568
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664535638
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332664536525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332664541073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664545894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664563450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664567997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664572093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664573649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664578537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664582089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664586082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1332664588672
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332664590576
closed,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664590576
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664591892
closed,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1332664591892
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664594382
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664594429
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664632085
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664632500
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664632553
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664638993
closed,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664638993
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664664384
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664665228
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664665293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332664680044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332664680810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332664681682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664689246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664690109
error,log,,,"Unhandled event loop exception",1332664690262
error,log,,,"Unhandled event loop exception",1332664690271
error,log,,,"Unhandled event loop exception",1332664690298
error,log,,,"Unhandled event loop exception",1332664691003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664693471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664696181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664700046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664702898
error,log,,,"Unhandled event loop exception",1332664703010
error,log,,,"Unhandled event loop exception",1332664703024
error,log,,,"Unhandled event loop exception",1332664703714
error,log,,,"Unhandled event loop exception",1332664706738
error,log,,,"Unhandled event loop exception",1332664706764
error,log,,,"Unhandled event loop exception",1332664706781
error,log,,,"Unhandled event loop exception",1332664706835
error,log,,,"Unhandled event loop exception",1332664706957
error,log,,,"Unhandled event loop exception",1332664708855
error,log,,,"Unhandled event loop exception",1332664708896
error,log,,,"Unhandled event loop exception",1332664708910
error,log,,,"Unhandled event loop exception",1332664708981
error,log,,,"Unhandled event loop exception",1332664722532
error,log,,,"Unhandled event loop exception",1332664722544
error,log,,,"Unhandled event loop exception",1332664722551
error,log,,,"Unhandled event loop exception",1332664722573
error,log,,,"Unhandled event loop exception",1332664723751
error,log,,,"Unhandled event loop exception",1332664727348
error,log,,,"Unhandled event loop exception",1332664727395
error,log,,,"Unhandled event loop exception",1332664727408
error,log,,,"Unhandled event loop exception",1332664727439
error,log,,,"Unhandled event loop exception",1332664727490
error,log,,,"Unhandled event loop exception",1332664729386
error,log,,,"Unhandled event loop exception",1332664729400
error,log,,,"Unhandled event loop exception",1332664729426
error,log,,,"Unhandled event loop exception",1332664729624
error,log,,,"Unhandled event loop exception",1332664731477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664743395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664758281
error,log,,,"Unhandled event loop exception",1332664758604
error,log,,,"Unhandled event loop exception",1332664758618
error,log,,,"Unhandled event loop exception",1332664758729
error,log,,,"Unhandled event loop exception",1332664760527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664760571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664770697
error,log,,,"Unhandled event loop exception",1332664770874
error,log,,,"Unhandled event loop exception",1332664770889
error,log,,,"Unhandled event loop exception",1332664770907
error,log,,,"Unhandled event loop exception",1332664772069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1332664775848
error,log,,,"Unhandled event loop exception",1332664776658
error,log,,,"Unhandled event loop exception",1332664776711
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664793282
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664795847
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664796928
closed,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664796928
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664801781
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.openProject",1332664805253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664805523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332664805698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332664828652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332664831086
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664840278
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664840333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332664849456
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332664856739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1332664857975
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664864092
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1332664865700
